Position,GC,MluCI,NlaIII
254100,37.5,3,1
254300,42.0,1,1
254500,36.0,2,2
254700,34.0,2,0
254900,43.0,0,1
255100,46.5,2,2
255300,43.0,2,2
255500,37.5,3,0
255700,32.5,2,1
255900,35.0,1,0
256100,34.5,1,0
256300,39.5,1,1
256500,33.5,0,0
256700,38.5,1,1
256900,24.5,5,0
257100,34.5,1,0
257300,31.0,1,1
257500,27.0,3,0
257700,31.5,4,1
257900,36.5,3,1
258100,26.0,6,1
258300,27.0,6,1
258500,33.0,4,1
258700,37.5,1,1
258900,29.5,1,0
259100,25.5,9,0
259300,35.0,6,1
259500,29.0,4,1
259700,32.0,2,1
259900,28.5,2,0
260100,25.0,6,1
260300,35.5,4,2
260500,34.0,2,0
260700,34.0,1,0
260900,39.0,3,0
261100,36.5,2,0
261300,32.0,3,0
261500,36.5,1,1
261700,34.5,1,1
261900,42.5,0,2
262100,28.0,3,0
262300,34.0,0,0
262500,33.5,2,0
262700,35.5,3,0
262900,33.5,1,0
263100,34.5,1,0
263300,36.0,2,0
263500,37.0,0,2
263700,37.5,2,0
263900,34.5,5,0
264100,37.0,2,2
264300,45.0,3,0
264500,36.0,3,1
264700,35.0,3,0
264900,36.5,3,2
265100,36.0,2,0
265300,37.5,1,2
265500,35.0,2,0
265700,39.5,2,0
265900,39.0,1,0
266100,40.0,1,1
266300,30.5,2,1
266500,32.0,4,0
266700,32.5,2,0
266900,33.0,5,1
267100,48.0,0,0
267300,41.0,2,0
267500,49.0,1,0
267700,42.5,2,1
267900,48.0,2,0
268100,48.5,1,1
268300,46.5,2,0
268500,48.0,2,1
268700,47.0,0,1
268900,43.0,0,0
269100,40.5,3,0
269300,42.0,4,1
269500,33.0,1,0
269700,33.0,3,0
269900,46.5,0,2
270100,46.0,1,1
270300,44.0,1,1
270500,40.5,2,1
270700,43.0,1,0
270900,29.0,2,0
271100,30.0,2,1
271300,34.5,4,0
271500,34.0,4,1
271700,42.5,2,1
271900,39.0,1,1
272100,47.0,0,2
272300,46.5,0,0
272500,51.5,1,2
272700,41.0,1,2
272900,44.5,0,1
273100,37.0,2,1
273300,38.5,1,0
273500,32.0,2,0
273700,38.5,0,2
273900,44.0,1,3
274100,42.5,2,0
274300,44.5,3,1
274500,44.5,1,3
274700,43.5,1,2
274900,47.0,1,0
275100,36.0,3,1
275300,39.0,2,1
275500,47.0,1,1
275700,42.0,1,0
275900,43.5,2,2
276100,44.5,1,1
276300,37.5,1,0
276500,42.5,1,1
276700,44.5,2,2
276900,38.5,2,0
277100,41.5,1,2
277300,44.5,2,0
277500,41.5,1,0
277700,44.5,1,0
277900,47.0,1,2
278100,44.0,2,0
278300,41.5,1,1
278500,38.0,0,0
278700,42.5,1,0
278900,39.5,1,0
279100,47.0,2,1
279300,44.5,0,1
279500,42.0,2,0
279700,41.0,2,1
279900,35.0,3,0
280100,38.0,4,0
280300,45.0,3,1
280500,41.5,1,0
280700,44.0,1,2
280900,43.0,1,2
281100,43.5,2,0
281300,46.5,2,2
281500,44.0,0,1
281700,48.0,2,0
281900,40.0,4,0
282100,52.0,1,1
282300,44.5,0,1
282500,42.0,2,1
282700,48.0,0,1
282900,46.0,2,4
283100,36.0,1,0
283300,40.0,0,0
283500,46.5,1,1
283700,44.5,3,0
283900,44.5,0,0
284100,45.0,1,2
284300,43.0,0,1
284500,46.0,0,2
284700,48.5,0,1
284900,41.0,1,0
285100,41.0,1,1
285300,45.0,1,1
285500,42.5,0,0
285700,42.0,2,0
285900,37.5,1,1
286100,42.0,2,0
286300,41.5,1,0
286500,43.0,1,1
286700,46.0,0,0
286900,46.0,0,1
287100,29.0,2,1
287300,34.5,5,0
287500,42.0,2,2
287700,41.0,2,1
287900,34.5,3,0
288100,39.5,1,0
288300,38.0,0,0
288500,32.5,3,0
288700,35.0,2,0
288900,49.5,1,0
289100,41.5,1,0
289300,44.5,0,1
289500,46.5,0,0
289700,42.0,0,1
289900,35.0,1,2
290100,44.0,1,1
290300,47.5,0,0
290500,42.5,1,0
290700,39.0,5,0
290900,46.0,0,1
291100,40.5,0,0
291300,43.0,2,0
291500,46.0,4,0
291700,43.0,0,0
291900,46.0,0,1
292100,31.5,2,0
292300,36.0,4,0
292500,38.0,3,1
292700,46.0,1,1
292900,39.0,0,0
293100,46.0,1,0
293300,50.0,0,4
293500,43.0,2,0
293700,39.5,4,2
293900,46.0,0,3
294100,41.5,0,1
294300,50.5,0,1
294500,45.0,2,2
294700,39.5,1,0
294900,48.5,0,1
295100,45.5,0,0
295300,52.0,0,0
295500,46.0,1,2
295700,50.0,3,0
295900,45.5,0,4
296100,46.0,1,3
296300,44.0,1,0
296500,41.0,2,0
296700,36.0,1,0
296900,38.0,0,0
297100,37.5,4,0
297300,34.0,2,1
297500,40.0,4,1
297700,50.0,1,2
297900,48.0,0,1
298100,46.5,1,1
298300,44.5,1,0
298500,46.0,0,0
298700,34.0,4,0
298900,37.0,1,0
299100,30.5,2,0
299300,35.0,0,1
299500,24.0,3,1
299700,22.0,3,1
299900,40.5,2,1
300100,49.5,0,3
300300,47.5,1,0
300500,41.5,3,0
300700,32.5,1,0
300900,47.0,2,1
301100,44.0,1,0
301300,41.5,1,0
301500,40.0,0,0
301700,46.0,1,1
301900,48.0,1,2
302100,42.0,0,3
302300,37.5,1,1
302500,37.5,1,1
302700,50.5,0,0
302900,43.0,0,1
303100,41.5,1,1
303300,49.5,0,3
303500,48.0,1,0
303700,50.0,1,1
303900,31.5,1,1
304100,43.0,1,1
304300,44.0,2,0
304500,47.0,0,1
304700,43.0,0,0
304900,28.5,3,0
305100,33.0,2,0
305300,48.5,1,0
305500,42.0,0,1
305700,46.0,0,1
305900,48.5,0,1
306100,44.5,0,0
306300,39.5,0,0
306500,43.0,1,1
306700,41.5,0,1
306900,42.5,3,0
307100,38.0,0,0
307300,34.0,3,0
307500,31.0,3,0
307700,46.5,0,0
307900,42.0,1,0
308100,38.5,1,0
308300,42.5,1,1
308500,45.0,1,0
308700,41.5,0,0
308900,37.0,1,3
309100,38.5,1,0
309300,40.0,0,0
309500,38.5,1,1
309700,35.5,1,2
309900,46.5,3,1
310100,45.5,0,3
310300,44.5,1,0
310500,46.5,0,1
310700,42.5,3,1
310900,46.0,0,0
311100,48.0,1,3
311300,51.0,1,1
311500,44.0,0,0
311700,46.5,0,1
311900,42.5,1,1
312100,42.5,1,0
312300,42.5,1,1
312500,44.5,0,0
312700,41.5,3,1
312900,45.0,0,0
313100,47.5,0,0
313300,46.0,1,0
313500,39.0,0,1
313700,37.0,2,1
313900,27.5,3,0
314100,39.0,1,1
314300,40.5,1,0
314500,40.0,0,1
314700,43.0,0,0
314900,46.0,1,0
315100,36.0,4,0
315300,29.0,2,0
315500,41.0,1,1
315700,29.0,1,0
315900,30.5,5,0
316100,30.5,4,0
316300,35.0,2,0
316500,33.0,1,0
316700,34.0,1,0
316900,35.5,3,0
317100,29.5,4,0
317300,27.0,2,0
317500,31.5,0,0
317700,38.5,1,0
317900,34.5,1,0
318100,39.5,0,0
318300,30.0,1,1
318500,30.5,5,1
318700,33.0,2,0
318900,27.0,1,0
319100,41.0,2,2
319300,37.5,0,1
319500,32.5,3,0
319700,35.5,3,2
319900,33.0,0,0
320100,35.5,4,1
320300,37.0,0,1
320500,34.0,1,0
320700,26.0,4,1
320900,35.5,1,0
321100,31.5,4,1
321300,27.5,2,0
321500,31.5,3,0
321700,35.0,2,1
321900,28.0,5,0
322100,30.0,2,0
322300,29.0,5,0
322500,38.0,0,0
322700,27.5,2,0
322900,30.0,5,0
323100,39.5,1,1
323300,32.0,2,1
323500,32.0,4,3
323700,29.5,1,0
323900,27.0,1,0
324100,25.0,6,0
324300,40.0,1,1
324500,36.5,3,2
324700,40.0,3,0
324900,34.5,2,0
325100,41.0,3,1
325300,35.0,3,1
325500,35.5,1,0
325700,28.0,1,0
325900,34.5,1,2
326100,39.5,1,1
326300,36.5,0,3
326500,25.5,4,0
326700,27.0,4,0
326900,32.0,2,0
327100,32.0,4,2
327300,25.5,6,0
327500,26.5,2,0
327700,31.0,3,1
327900,31.5,4,1
328100,28.5,2,1
328300,33.5,2,1
328500,36.5,2,0
328700,27.5,1,0
328900,31.5,4,0
329100,34.5,5,0
329300,38.0,2,1
329500,36.0,1,0
329700,37.0,0,1
329900,39.5,1,0
330100,40.0,0,2
330300,37.0,0,0
330500,39.5,0,0
330700,33.0,1,0
330900,28.5,6,1
331100,31.5,2,2
331300,39.0,3,0
331500,45.5,0,0
331700,41.5,0,1
331900,27.0,2,1
332100,41.5,1,0
332300,43.5,1,1
332500,43.5,1,0
332700,35.0,2,1
332900,41.0,3,0
333100,39.5,2,2
333300,37.0,2,0
333500,41.0,1,0
333700,46.5,0,1
333900,37.5,1,1
334100,42.5,1,1
334300,41.5,0,1
334500,34.0,1,0
334700,38.0,1,0
334900,39.5,1,0
335100,38.0,3,1
335300,26.5,2,0
335500,44.5,0,0
335700,37.0,0,2
335900,37.0,3,1
336100,32.0,2,1
336300,47.0,1,0
336500,50.0,0,0
336700,43.0,1,1
336900,38.0,3,1
337100,43.5,1,0
337300,40.5,1,2
337500,45.5,1,1
337700,46.0,0,0
337900,38.0,3,1
338100,42.0,0,0
338300,49.0,1,0
338500,34.5,2,0
338700,42.5,1,0
338900,47.0,1,0
339100,42.5,0,1
339300,45.0,2,2
339500,21.0,4,0
339700,30.5,2,1
339900,38.0,2,1
340100,40.0,1,0
340300,43.5,0,1
340500,40.0,1,1
340700,38.5,0,0
340900,43.0,1,2
341100,39.0,0,5
341300,43.5,1,1
341500,41.5,0,2
341700,43.0,1,0
341900,35.0,3,0
342100,48.0,2,0
342300,41.5,3,0
342500,38.5,3,0
342700,38.5,1,1
342900,44.0,2,0
343100,40.0,2,0
343300,38.0,0,0
343500,38.0,1,0
343700,33.0,2,1
343900,40.0,0,0
344100,38.5,1,0
344300,36.5,3,0
344500,41.5,1,1
344700,45.0,1,1
344900,40.0,0,1
345100,45.5,0,1
345300,38.5,1,1
345500,40.0,1,1
345700,33.5,1,0
345900,36.5,4,1
346100,40.5,2,1
346300,40.5,1,1
346500,39.0,3,0
346700,37.5,1,0
346900,36.5,2,0
347100,37.5,0,1
347300,33.0,2,0
347500,39.0,0,0
347700,40.5,0,0
347900,39.0,0,1
348100,45.0,2,0
348300,31.5,1,1
348500,42.5,1,0
348700,44.5,3,1
348900,42.5,2,1
349100,45.0,3,0
349300,42.0,2,0
349500,36.5,5,0
349700,39.0,1,0
349900,41.0,2,0
350100,38.5,3,0
350300,42.0,1,1
350500,42.0,0,1
350700,39.0,1,1
350900,40.0,2,0
351100,39.0,1,1
351300,37.0,2,0
351500,44.0,2,0
351700,39.5,2,1
351900,33.5,6,0
352100,36.0,1,1
352300,41.0,1,0
352500,46.0,0,1
352700,40.5,1,0
352900,35.5,1,0
353100,34.0,0,0
353300,33.5,0,0
353500,29.5,4,1
353700,44.5,3,0
353900,46.5,1,0
354100,43.5,2,0
354300,41.5,1,0
354500,41.0,2,1
354700,47.0,0,0
354900,45.0,2,0
355100,41.0,1,0
355300,41.5,2,0
355500,42.5,0,1
355700,41.0,1,1
355900,43.5,0,2
356100,46.5,0,0
356300,49.0,1,2
356500,39.5,0,1
356700,47.0,0,0
356900,45.0,2,0
357100,46.5,1,2
357300,45.5,0,2
357500,45.0,2,1
357700,42.0,3,0
357900,42.0,2,0
358100,25.0,4,0
358300,40.0,0,0
358500,45.0,0,3
358700,38.0,1,1
358900,47.0,2,0
359100,43.5,1,1
359300,42.0,0,2
359500,44.0,4,0
359700,41.0,1,1
359900,30.0,5,0
360100,34.5,1,0
360300,36.5,1,1
360500,39.5,0,0
360700,30.0,2,1
360900,27.5,1,1
361100,38.0,2,0
361300,41.0,0,0
361500,38.0,1,0
361700,41.0,2,1
361900,44.0,0,1
362100,34.0,3,0
362300,42.5,0,0
362500,47.0,1,1
362700,43.0,1,0
362900,39.0,1,2
363100,34.0,3,0
363300,43.5,2,0
363500,49.0,2,0
363700,39.5,3,0
363900,40.0,1,0
364100,38.5,3,0
364300,41.0,1,0
364500,34.5,1,0
364700,32.0,1,2
364900,38.5,0,1
365100,39.5,2,1
365300,39.5,1,1
365500,42.0,1,2
365700,40.0,3,0
365900,28.0,3,0
366100,28.5,7,0
366300,29.5,3,0
366500,27.0,3,0
366700,27.5,4,0
366900,20.0,9,0
367100,32.0,0,0
367300,27.0,1,1
367500,40.5,1,1
367700,30.0,2,1
367900,28.5,3,0
368100,26.0,5,1
368300,32.0,3,3
368500,34.0,1,2
368700,32.0,4,1
368900,24.5,3,1
369100,32.0,3,1
369300,24.5,3,0
369500,32.0,0,0
369700,32.5,3,0
369900,28.5,5,0
370100,28.5,3,0
370300,31.0,5,1
370500,26.5,6,0
370700,23.0,3,1
370900,30.5,1,1
371100,30.5,5,0
371300,33.0,2,1
371500,25.5,4,0
371700,25.0,1,0
371900,23.0,6,0
372100,20.0,8,0
372300,38.0,0,1
372500,42.0,0,0
372700,40.5,0,1
372900,44.5,2,1
373100,43.5,1,2
373300,42.5,2,0
373500,43.5,0,0
373700,35.0,0,0
373900,43.0,2,1
374100,42.0,1,2
374300,41.5,1,0
374500,45.5,0,2
374700,39.5,2,0
374900,40.5,2,0
375100,45.0,0,1
375300,41.5,2,2
375500,40.0,3,2
375700,37.0,1,0
375900,39.0,2,1
376100,44.0,1,1
376300,45.5,0,1
376500,43.5,1,0
376700,38.0,1,0
376900,34.5,1,1
377100,33.5,3,0
377300,44.0,0,1
377500,37.5,0,0
377700,37.5,3,0
377900,40.5,2,1
378100,40.0,0,0
378300,38.0,2,0
378500,35.5,1,0
378700,40.5,1,0
378900,39.5,0,0
379100,31.0,0,1
379300,28.5,3,0
379500,39.0,1,0
379700,44.5,0,0
379900,42.5,0,0
380100,42.0,1,1
380300,43.5,0,0
380500,43.5,0,0
380700,39.5,1,0
380900,43.0,0,3
381100,41.0,0,0
381300,43.5,0,1
381500,40.0,2,0
381700,46.0,1,1
381900,52.0,0,1
382100,42.5,1,3
382300,39.5,0,0
382500,41.5,1,2
382700,40.0,2,0
382900,41.5,0,1
383100,43.5,2,2
383300,41.0,1,1
383500,46.0,2,1
383700,42.0,1,2
383900,45.5,0,1
384100,42.5,0,1
384300,43.0,3,0
384500,41.0,1,1
384700,40.5,0,0
384900,39.0,0,2
385100,40.5,1,0
385300,40.5,1,0
385500,44.5,1,0
385700,44.0,2,0
385900,42.5,0,1
386100,43.0,4,0
386300,38.5,0,0
386500,36.0,1,1
386700,42.5,0,0
386900,40.5,1,0
387100,43.5,1,2
387300,39.5,0,0
387500,43.0,0,2
387700,45.0,0,0
387900,38.5,1,0
388100,45.5,0,0
388300,40.0,3,1
388500,43.0,2,0
388700,39.0,1,0
388900,40.0,1,0
389100,40.0,1,0
389300,35.0,3,0
389500,38.0,1,0
389700,43.0,1,1
389900,26.0,3,0
390100,38.5,1,1
390300,38.0,6,1
390500,50.5,0,2
390700,42.5,3,2
390900,43.5,3,1
391100,39.5,2,0
391300,46.0,1,1
391500,46.5,0,0
391700,45.0,1,2
391900,40.5,1,0
392100,38.0,2,1
392300,44.5,1,0
392500,39.0,2,0
392700,36.0,0,0
392900,40.5,2,0
393100,44.5,0,0
393300,43.5,1,1
393500,35.0,1,0
393700,41.5,0,1
393900,45.5,2,2
394100,43.0,2,0
394300,45.5,0,1
394500,42.5,2,0
394700,44.5,0,0
394900,41.0,0,1
395100,41.5,1,2
395300,46.0,0,0
395500,41.5,1,1
395700,35.5,0,1
395900,31.5,3,1
396100,34.0,2,0
396300,39.5,2,2
396500,42.5,0,0
396700,33.0,2,0
396900,41.0,0,0
397100,36.0,1,0
397300,39.0,1,0
397500,44.5,0,1
397700,36.0,1,2
397900,52.0,0,0
398100,42.0,1,1
398300,42.5,0,0
398500,44.5,1,2
398700,40.5,0,1
398900,37.5,4,0
399100,34.0,3,2
399300,27.0,6,0
399500,32.5,2,2
399700,31.0,4,0
399900,35.0,6,0
400100,27.0,4,0
400300,25.0,3,0
400500,36.5,1,0
400700,44.5,0,1
400900,29.5,2,0
401100,50.0,0,2
401300,47.5,0,1
401500,45.0,1,1
401700,45.0,2,1
401900,39.0,1,1
402100,47.0,0,1
402300,45.5,1,0
402500,44.5,1,1
402700,42.0,1,1
402900,43.0,0,0
403100,45.5,1,1
403300,45.5,1,0
403500,39.5,1,1
403700,47.5,0,1
403900,41.0,0,1
404100,43.5,1,3
404300,48.5,2,0
404500,48.0,1,1
404700,40.0,2,0
404900,36.0,1,0
405100,37.5,1,0
405300,41.5,1,2
405500,42.5,0,0
405700,40.0,1,1
405900,44.5,1,1
406100,43.0,2,0
406300,45.5,2,1
406500,43.0,1,1
406700,45.5,0,2
406900,48.5,2,2
407100,48.5,0,0
407300,38.5,1,1
407500,39.5,0,0
407700,37.0,2,0
407900,38.0,1,1
408100,30.5,4,0
408300,33.5,1,0
408500,36.5,3,1
408700,31.0,7,0
408900,36.5,3,1
409100,34.0,1,1
409300,38.5,0,0
409500,42.0,1,0
409700,38.5,0,1
409900,45.0,1,1
410100,41.5,0,0
410300,31.5,2,0
410500,35.0,2,0
410700,40.0,2,0
410900,39.0,3,0
411100,35.0,3,0
411300,38.5,3,0
411500,37.0,0,1
411700,28.0,4,1
411900,31.0,1,1
412100,42.5,0,1
412300,40.5,2,0
412500,46.0,1,1
412700,41.0,2,1
412900,42.0,0,1
413100,45.0,0,0
413300,37.0,5,1
413500,36.0,5,0
413700,35.5,4,1
413900,35.5,1,1
414100,37.5,1,0
414300,37.5,1,0
414500,31.5,8,0
414700,32.5,3,1
414900,37.0,1,1
415100,39.5,4,0
415300,33.5,3,0
415500,38.0,0,0
415700,28.0,3,0
415900,40.0,0,3
416100,33.0,5,0
416300,34.0,4,1
416500,41.5,1,0
416700,38.5,0,0
416900,37.0,3,1
417100,37.0,4,0
417300,32.0,3,0
417500,39.5,0,0
417700,36.0,2,1
417900,28.5,4,0
418100,28.0,3,0
418300,40.5,2,0
418500,42.0,2,0
418700,46.0,4,0
418900,39.5,2,0
419100,42.5,2,2
419300,39.0,2,3
419500,39.5,1,1
419700,44.5,1,0
419900,43.0,0,1
420100,46.5,0,1
420300,42.5,2,0
420500,44.5,1,0
420700,48.0,1,1
420900,39.5,0,0
421100,52.0,0,0
421300,45.5,1,0
421500,44.5,1,0
421700,42.5,3,1
421900,34.5,1,1
422100,41.5,1,0
422300,45.5,0,0
422500,45.0,1,1
422700,37.5,4,1
422900,46.5,0,0
423100,46.0,2,0
423300,47.0,2,0
423500,42.5,0,0
423700,33.0,5,1
423900,42.0,2,0
424100,44.5,2,1
424300,41.5,0,1
424500,42.5,1,1
424700,39.0,1,0
424900,46.0,1,0
425100,40.5,5,2
425300,45.0,2,1
425500,46.5,1,2
425700,43.5,0,2
425900,50.5,0,2
426100,47.5,1,0
426300,46.0,1,0
426500,43.0,1,0
426700,47.0,0,1
426900,43.5,0,2
427100,34.0,3,1
427300,42.0,1,2
427500,47.0,0,1
427700,50.0,0,2
427900,42.5,0,0
428100,47.5,0,0
428300,44.5,0,1
428500,42.5,0,1
428700,30.5,1,0
428900,33.5,1,0
429100,49.5,1,0
429300,40.5,3,0
429500,34.5,2,1
429700,39.0,3,0
429900,48.0,1,1
430100,43.0,0,1
430300,40.0,1,0
430500,41.0,2,1
430700,48.0,1,0
430900,44.5,3,0
431100,37.0,1,2
431300,53.5,0,0
431500,42.5,3,1
431700,42.0,1,0
431900,36.0,4,0
432100,43.5,3,0
432300,42.5,3,1
432500,39.5,0,1
432700,45.0,1,1
432900,46.5,2,1
433100,41.0,1,0
433300,44.5,2,0
433500,43.5,2,0
433700,34.0,2,0
433900,38.5,1,0
434100,39.5,0,1
434300,42.0,0,0
434500,50.5,2,0
434700,40.0,3,0
434900,28.5,4,0
435100,43.0,1,0
435300,39.5,3,3
435500,41.0,0,0
435700,43.0,0,0
435900,44.5,0,0
436100,41.5,1,0
436300,41.5,1,1
436500,35.5,1,1
436700,37.5,2,0
436900,46.0,1,1
437100,43.0,1,3
437300,47.0,2,0
437500,44.0,0,2
437700,42.5,1,0
437900,45.5,0,0
438100,50.0,0,0
438300,46.5,0,0
438500,44.0,1,2
438700,37.0,2,0
438900,41.0,0,0
439100,44.0,0,0
439300,42.0,1,0
439500,37.5,2,0
439700,38.5,1,2
439900,43.5,0,1
440100,46.5,0,0
440300,46.5,0,1
440500,42.0,1,0
440700,39.0,3,0
440900,50.5,0,0
441100,40.5,2,2
441300,44.5,0,0
441500,43.0,5,1
441700,47.0,2,0
441900,42.5,2,2
442100,45.5,2,1
442300,45.0,1,3
442500,42.0,1,2
442700,43.5,0,0
442900,34.5,2,0
443100,44.0,1,0
443300,42.0,1,2
443500,46.0,1,2
443700,45.0,1,1
443900,45.5,2,2
444100,48.0,2,0
444300,50.5,1,1
444500,39.5,0,1
444700,30.0,2,0
444900,39.0,3,0
445100,32.0,2,0
445300,35.0,1,1
445500,34.5,1,0
445700,29.0,1,1
445900,31.5,3,0
446100,43.0,1,0
446300,34.0,0,1
446500,42.0,2,0
446700,42.0,0,3
446900,34.5,1,0
447100,38.5,1,0
447300,44.0,0,0
447500,43.0,0,2
447700,42.5,1,0
447900,43.0,0,0
448100,42.0,1,0
448300,39.0,2,1
448500,40.5,4,1
448700,33.0,0,1
448900,36.5,1,0
449100,30.0,7,0
449300,46.5,0,1
449500,45.0,1,0
449700,39.0,3,1
449900,42.0,3,3
450100,36.0,1,0
450300,48.5,1,0
450500,42.0,1,0
450700,46.0,1,0
450900,46.0,3,1
451100,48.0,0,1
451300,44.5,2,1
451500,44.0,1,0
451700,46.0,2,0
451900,44.0,0,3
452100,44.5,1,0
452300,44.5,1,0
452500,50.0,0,0
452700,46.5,1,2
452900,42.5,5,0
453100,43.0,0,0
453300,39.0,3,1
453500,29.0,2,0
453700,47.0,1,0
453900,50.5,1,1
454100,44.5,1,0
454300,44.5,2,1
454500,46.5,1,2
454700,42.0,3,1
454900,46.5,1,2
455100,43.0,2,0
455300,40.5,0,0
455500,34.5,1,0
455700,33.5,1,0
455900,35.5,2,1
456100,37.0,1,0
456300,36.0,0,0
456500,37.0,1,0
456700,40.0,3,0
456900,37.0,2,0
457100,47.5,0,0
457300,45.0,0,2
457500,45.5,0,2
457700,39.5,2,1
457900,44.0,0,1
458100,46.5,0,1
458300,42.0,1,1
458500,34.0,1,0
458700,29.5,3,0
458900,46.0,1,2
459100,50.0,2,1
459300,40.0,4,0
459500,46.5,2,2
459700,41.5,0,0
459900,44.0,3,0
460100,43.5,1,0
460300,41.0,2,1
460500,41.5,1,2
460700,46.0,0,0
460900,37.0,1,0
461100,41.5,0,3
461300,43.5,3,2
461500,42.0,0,0
461700,39.0,2,0
461900,35.5,5,0
462100,31.0,5,0
462300,35.5,2,0
462500,34.5,2,0
462700,29.5,6,0
462900,30.0,0,1
463100,44.5,1,0
463300,39.0,2,1
463500,43.5,0,1
463700,43.5,2,1
463900,41.5,1,0
464100,38.0,1,1
464300,31.0,1,0
464500,32.5,1,0
464700,37.5,1,0
464900,27.5,3,0
465100,31.0,1,1
465300,37.5,3,0
465500,44.0,1,2
465700,47.5,0,3
465900,41.5,0,1
466100,42.0,1,0
466300,39.0,1,1
466500,48.5,1,2
466700,44.0,1,0
466900,43.0,1,0
467100,45.0,0,1
467300,41.5,1,0
467500,44.0,0,1
467700,34.5,1,1
467900,33.0,0,1
468100,50.0,0,0
468300,35.5,4,1
468500,41.0,0,1
468700,42.0,2,0
468900,37.5,1,0
469100,42.5,0,0
469300,40.5,0,1
469500,38.5,1,0
469700,45.0,0,0
469900,31.0,3,0
470100,42.0,0,1
470300,45.0,2,2
470500,41.5,2,0
470700,38.5,2,1
470900,36.5,0,1
471100,37.0,2,1
471300,38.0,3,0
471500,36.0,1,1
471700,40.5,1,2
471900,42.5,3,0
472100,41.5,0,1
472300,43.0,1,1
472500,38.0,1,0
472700,41.5,1,1
472900,39.5,1,1
473100,43.5,1,2
473300,40.5,0,2
473500,38.5,0,0
473700,26.0,0,1
473900,43.0,1,0
474100,38.5,1,1
474300,44.5,0,0
474500,46.0,0,1
474700,42.0,3,0
474900,42.5,1,1
475100,41.0,1,1
475300,41.0,0,2
475500,45.0,1,0
475700,40.5,1,0
475900,40.5,0,1
476100,38.5,2,0
476300,37.0,2,0
476500,37.0,1,0
476700,35.0,3,2
476900,39.5,3,1
477100,43.0,3,0
477300,36.0,0,0
477500,35.0,1,0
477700,40.0,1,1
477900,34.5,2,0
478100,38.5,2,0
478300,32.0,2,0
478500,37.5,2,2
478700,36.0,2,1
478900,35.0,3,0
479100,28.0,4,0
479300,23.5,4,1
479500,29.5,1,0
479700,33.5,1,1
479900,46.0,0,0
480100,42.0,0,0
480300,39.0,2,0
480500,43.5,0,1
480700,37.0,4,0
480900,37.0,3,1
481100,38.0,1,1
481300,46.0,0,1
481500,40.0,3,0
481700,38.0,2,0
481900,35.5,2,0
482100,36.0,1,0
482300,39.5,1,1
482500,33.5,1,1
482700,38.0,1,1
482900,31.0,4,1
483100,35.0,3,1
483300,31.0,4,0
483500,33.0,3,1
483700,39.0,3,1
483900,37.0,0,0
484100,42.0,2,0
484300,34.0,7,0
484500,38.5,1,0
484700,45.0,3,1
484900,37.0,1,0
485100,41.0,1,0
485300,47.5,1,0
485500,41.5,1,1
485700,37.0,0,0
485900,42.5,0,2
486100,36.0,0,0
486300,40.0,2,0
486500,51.0,1,3
486700,42.5,0,2
486900,43.0,1,0
487100,41.0,0,0
487300,44.5,3,1
487500,45.0,2,0
487700,49.5,2,1
487900,43.5,1,2
488100,42.5,1,2
488300,47.0,1,2
488500,38.0,2,1
488700,45.5,0,0
488900,33.5,1,0
489100,35.0,1,0
489300,41.0,0,3
489500,42.0,0,0
489700,39.0,2,1
489900,42.0,1,2
490100,40.5,1,0
490300,42.0,1,0
490500,44.0,1,0
490700,42.5,2,0
490900,43.5,0,1
491100,43.5,4,0
491300,38.0,0,0
491500,35.5,1,1
491700,36.0,3,0
491900,34.0,3,1
492100,33.5,2,1
492300,28.5,3,0
492500,29.5,2,0
492700,30.0,3,0
492900,32.0,2,0
493100,32.0,2,2
493300,35.5,2,1
493500,25.0,3,0
493700,28.5,0,0
493900,37.0,4,1
494100,33.5,5,0
494300,35.5,2,0
494500,28.0,4,0
494700,34.5,3,0
494900,36.0,0,0
495100,23.5,3,0
495300,39.0,1,0
495500,44.0,0,0
495700,41.5,1,0
495900,39.0,3,0
496100,33.0,0,0
496300,42.0,1,0
496500,33.5,2,0
496700,36.0,4,3
496900,33.0,1,1
497100,36.5,5,1
497300,35.5,3,1
497500,35.0,3,2
497700,32.5,4,0
497900,35.0,6,1
498100,30.5,3,0
498300,33.5,5,0
498500,30.5,2,0
498700,39.5,3,1
498900,35.0,2,1
499100,37.5,0,1
499300,35.5,1,0
499500,37.0,5,2
499700,30.0,5,0
499900,31.0,4,0
500100,37.0,1,0
500300,32.5,3,0
500500,30.5,3,1
500700,37.5,0,0
500900,32.0,0,0
501100,38.5,1,1
501300,35.5,4,0
501500,34.5,2,0
501700,39.0,3,0
501900,36.0,2,0
502100,32.0,2,0
502300,40.0,1,0
502500,41.0,3,2
502700,44.5,0,0
502900,47.0,2,1
503100,43.0,0,0
503300,46.5,1,0
503500,41.0,0,0
503700,40.0,1,0
503900,42.0,1,1
504100,42.5,1,0
504300,40.5,3,1
504500,48.0,2,1
504700,43.5,0,1
504900,38.5,1,2
505100,33.0,3,0
505300,45.0,0,0
505500,43.5,0,0
505700,46.0,2,1
505900,39.5,1,0
506100,43.0,3,1
506300,41.5,0,0
506500,42.0,1,0
506700,39.5,0,0
506900,39.0,2,0
507100,40.0,1,0
507300,47.0,0,0
507500,44.5,1,0
507700,41.0,4,1
507900,44.0,0,0
508100,41.0,3,0
